t,thetaNoisy,omegaNoisy,thetaDot,omegaDot
3.1077694235589,-2.75497986510483,-1.09202668522718,-1.05585547617825,3.7851175259597
3.15789473684211,-2.79460884946086,-0.893408794444754,-0.837167251393337,3.32352498135262
3.20802005012531,-2.83909232140744,-0.750248824213806,-0.635453679717884,3.03489284011701
3.25814536340852,-2.8513137774821,-0.601747843383894,-0.513517185552644,2.74516351339531
3.30827067669173,-2.88605440439404,-0.466634977854901,-0.469403333831661,2.44895449599878
3.35839598997494,-2.90610886167963,-0.35142779160177,-0.409228145483434,2.22708361170148
3.40852130325815,-2.92690900733751,-0.247008084153877,-0.304679500932169,1.99115316790343
3.45864661654135,-2.93921521004567,-0.157352757855983,-0.169524831885988,1.88217642046217
3.50877192982456,-2.938637545643,-0.0521864044335143,-0.0849296030628292,1.88876832753957
3.55889724310777,-2.94647515302547,0.0262204261062339,0.0576953140033842,1.90974870621251
3.60902255639098,-2.93766438231132,0.141697238142259,0.189316593326445,1.94408521450119
3.65914786967419,-2.93520379489347,0.22974837355599,0.21046417874926,2.08370346639534
3.70927318295739,-2.89783860789823,0.338919740106966,0.238065333996593,2.2649074109089
3.7593984962406,-2.90524318472579,0.453373959575774,0.418807970345088,2.41612184726514
3.80952380952381,-2.88949312666876,0.594156976106571,0.568713824846378,2.63801982225731
3.85964912280702,-2.84246040034807,0.721849380871883,0.758959126488843,2.85979339928714
3.90977443609023,-2.78060426213877,0.864234087497141,0.994075682923604,3.13638228368894
3.95989974937343,-2.76407092722623,1.0456180463854,1.02027191207689,3.64563440564203
4.01002506265664,-2.68510826043443,1.22684700874213,1.13547649855548,4.21655358016093
4.06015037593985,-2.63254585831202,1.46046100517351,1.43819018041885,4.77285407061247
4.11027568922306,-2.56086966280563,1.7263927346108,1.63532743613258,5.48447714812523
4.16040100250627,-2.45562825114336,1.99389003635277,1.8971312857245,6.21102813476364
4.21052631578947,-2.36249478723283,2.34206101255776,2.31589050178703,6.91321800964371
4.26065162907268,-2.246932688841,2.70671226363543,2.70113373930764,7.76211410357573
4.31077694235589,-2.08200509860938,3.11045565086145,3.21356913462972,8.56551116657668
4.3609022556391,-1.91719405622157,3.54944824692326,3.74255636104668,9.17992743713626
4.41102756892231,-1.7170106514743,4.04515240183601,4.13573337395975,9.70018803748432
4.46115288220551,-1.49533985733638,4.52697620008406,4.49670891901527,9.8170217741369
4.51127819548872,-1.26172761606397,5.0075319601315,4.94382825219848,9.29736090410871
4.56140350877193,-1.00765028572949,5.47946419268204,5.42931139710538,8.12245990660951
4.61152882205514,-0.732156406150173,5.83382579954592,5.84943337102004,6.26160440878991
4.66165413533835,-0.406796306853029,6.10288325561777,6.08501425029363,3.82502402058181
4.71177944862155,-0.105642089202571,6.21358205140336,6.17313077456728,1.06427384851797
4.76190476190476,0.198110780415056,6.20835082580695,6.07944191522448,-1.85378292217465
4.81203007518797,0.491917085067104,6.04709029581093,5.87954695147153,-4.61911625150901
4.86215538847118,0.805921934629798,5.73503166552106,5.78292055729203,-6.89995494164587
4.91228070175439,1.06670645959893,5.33458803323055,5.50935967198084,-8.56902820346295
4.96240601503759,1.33722278502329,4.87756811603164,4.91593754206215,-9.47434516480695
5.0125313283208,1.5998919442771,4.39546633007108,4.35376739704258,-9.71388493965584
5.06265664160401,1.77024671371354,3.89068477424776,3.90730847325377,-9.47074461608469
5.11278195488722,1.94773697786602,3.43568969998201,3.45228638803034,-8.97701581255649
5.16290726817043,2.13083960839723,3.00861387097447,3.10416192344711,-8.34538825687899
5.21303258145363,2.28655047664857,2.6132456291722,2.67015954652215,-7.61442230921641
5.26315789473684,2.39288903324229,2.22685267806331,2.14368582247021,-6.87552351952442
5.31328320802005,2.48404007916984,1.91498059514276,1.72143725623923,-6.03570979928035
5.36340852130326,2.56410239625611,1.64124220504905,1.5080060814368,-5.13502335656938
5.41353383458647,2.64929246349934,1.39012504921624,1.40604402413043,-4.4909415693725
5.46365914786967,2.69409890656763,1.19371424478532,1.2186947111718,-4.01659074332218
5.51378446115288,2.77398138145841,1.0030157309305,1.05041097601491,-3.57452770979716
5.56390977443609,2.80995540500732,0.81629194240415,0.952904213915122,-3.24627440478376
5.6140350877193,2.85186192288353,0.68179606343591,0.761985638124081,-2.86128222153303
5.66416040100251,2.89457513166023,0.531046449480562,0.494017480256367,-2.50492765680235
5.71428571428571,2.91604425246591,0.424187161061237,0.34677076133596,-2.30357661127231
5.76441102756892,2.91883899564753,0.316355809012277,0.278568335887091,-2.12650655582868
5.81453634085213,2.92180338906126,0.200158152898824,0.252490838378037,-1.9966461092313
5.86466165413534,2.95971253942763,0.111231493949776,0.215484395474098,-1.93951126787173
5.91478696741855,2.96188882173652,0.0143096207138056,0.0632806474872704,-1.83819189806086
5.96491228070175,2.95383383029753,-0.073827606623113,-0.165930223370509,-1.79210418804639
6.01503759398496,2.9400955056105,-0.17354106567506,-0.255109429788568,-1.90305365731543
6.06516290726817,2.92397653588123,-0.256385809249442,-0.254549014867846,-1.99438998672271
6.11528822055138,2.91855040287188,-0.364901501708599,-0.326110791744175,-2.07072068608904
6.16541353383459,2.90209226294736,-0.490978797372011,-0.389435213555278,-2.31657048424932
6.21553884711779,2.87084095193237,-0.581903802904617,-0.535266414487785,-2.61542799803357
6.265664160401,2.84103059128333,-0.735056395779769,-0.69485859013518,-2.95264042199393
6.31578947368421,2.81517172026042,-0.900464502827668,-0.86372866113724,-3.37588522414853
6.36591478696742,2.74917727574422,-1.07440446428715,-1.0818590547718,-3.77468224946944
6.41604010025063,2.70569687267089,-1.27789414633017,-1.34261477829363,-4.26629155601744
6.46616541353383,2.61312792330243,-1.48865629422114,-1.59044153735146,-4.92803015559529
6.51629072681704,2.55000900963532,-1.77051186385871,-1.81747505464988,-5.60830530969121
6.56641604010025,2.42908298742203,-2.06980003329003,-2.08619397784035,-6.3450741425207
6.61654135338346,2.33344871274971,-2.4018791463017,-2.41797503321743,-7.08390324406231
6.66666666666667,2.20084218734314,-2.76659590827491,-2.78415170498782,-7.86583544846306
6.71679197994987,2.04871821268687,-3.19349987347407,-3.18408016185409,-8.74586447203465
6.76691729323308,1.87743940904441,-3.6432806629244,-3.62922185844638,-9.47216120748411
6.81704260651629,1.68575619040328,-4.13863423090854,-4.08762426280368,-9.8460381363197
6.8671679197995,1.47139938606853,-4.63817702982222,-4.64649860084079,-9.72662694161026
6.91729323308271,1.22757128988931,-5.11729407792584,-5.15694041784272,-9.10960962256707
6.96741854636591,0.94680513867251,-5.54881962390644,-5.57088509671954,-7.84584272373304
7.01754385964912,0.658487784500388,-5.89593360154145,-5.87682618001116,-5.81911115620372
7.06766917293233,0.367640821327681,-6.16116736295944,-6.10617286374566,-3.27091404225883
7.11779448621554,0.054116547279438,-6.23174983362982,-6.17297273613898,-0.482024383116685
7.16791979949875,-0.259131749888372,-6.17341263233064,-6.12798565129808,2.45383187077653
7.21804511278195,-0.57605529759681,-5.99862597116809,-6.0001841453655,5.06366365596192
7.26817042606516,-0.838980140955874,-5.6871119546551,-5.71238756375927,7.14330541945207
7.31829573934837,-1.14495806233316,-5.25259850380659,-5.32032849519787,8.73141038799771
7.36842105263158,-1.39467995857185,-4.80432853577022,-4.85613078702401,9.59452366538902
7.41854636591479,-1.62500529502323,-4.30164095554724,-4.26860144821088,9.8481936252597
7.468671679198,-1.81800076553368,-3.81688158745204,-3.67009621848115,9.64746352873643
7.5187969924812,-1.99104081670737,-3.3344046692142,-3.22397789524804,9.02146346707826
7.56892230576441,-2.14607037432559,-2.89374270921516,-2.93297003909586,8.19897202908604
7.61904761904762,-2.27439859674464,-2.52742247353883,-2.61754462306391,7.28643274426819
7.66917293233083,-2.40751447160776,-2.17775679745818,-2.22768046869385,6.41449975940944
7.71929824561404,-2.52426131399014,-1.86586654559769,-1.91234456183432,5.75348315527384
7.76942355889724,-2.58099748813428,-1.6107002422418,-1.57040606485082,5.16197375992458
7.81954887218045,-2.66996043307859,-1.35617382424472,-1.32601417910718,4.54987101830076
7.86967418546366,-2.73088727066485,-1.14635860612676,-1.23580135887961,3.90001212766983
7.91979949874687,-2.78448526399004,-0.950518865155337,-1.06107131268886,3.3424873383454
7.96992481203007,-2.84303079396648,-0.817065678002608,-0.863062224683933,2.9772989777154
8.02005012531328,-2.87254404628322,-0.685649714356842,-0.691449465539353,2.66879127398644
8.07017543859649,-2.90627791953631,-0.526859299324391,-0.509941625805962,2.44070281149505
8.1203007518797,-2.92988628926356,-0.417830559995842,-0.417192456873908,2.22007529858138
8.17042606516291,-2.94007988018509,-0.329448740972929,-0.299734228743413,1.88784521253203
8.22055137844612,-2.96400615691969,-0.228897021136872,-0.171079484392255,1.74428251008813
8.27067669172932,-2.96626878215131,-0.146980637463703,-0.130891984920283,1.75632291089502
8.32080200501253,-2.96364465550661,-0.0604807816919379,-0.0976595145014517,1.67886968053694
8.37092731829574,-2.97237517910709,0.0308639592796311,-0.0409667471116198,1.69638383125638
8.42105263157895,-2.97901753676271,0.109183641058922,0.0720712833224497,1.77519257014763
8.47117794486216,-2.97065194688869,0.192984323321011,0.302213090159202,1.80195433042584
8.52130325814536,-2.94520321365372,0.306599636044426,0.473539227862825,1.91191665883779
8.57142857142857,-2.91703099505142,0.387317742643408,0.43014800564651,2.02448628336588
8.62155388471178,-2.88880175318195,0.496489190001879,0.445457013949369,2.13683181023176
8.67167919799499,-2.88311808849647,0.612327411475907,0.570637172211405,2.48995994014963
8.7218045112782,-2.86011632671183,0.737059579610907,0.687846111263909,2.91244630614319
8.7719298245614,-2.7838723838831,0.898791134625391,0.891264620447665,3.324092307147
8.82205513784461,-2.75957695132361,1.09045632759721,1.06704245719034,3.86799201015236
8.87218045112782,-2.70287796337099,1.27479324448079,1.20405826750832,4.3324325250671
8.92230576441103,-2.63263158764553,1.52087593164581,1.53362522231334,4.90388083947082
8.97243107769424,-2.54890978015017,1.78151014926252,1.90899055209101,5.69666807066536
9.02255639097744,-2.43876407988921,2.06596238752974,2.18191923628456,6.40904243211978
9.07268170426065,-2.32477833124657,2.43694160045549,2.49906764777788,7.12325724031947
9.12280701754386,-2.19462973485497,2.79776349662775,2.80002098599304,7.86181334532784
9.17293233082707,-2.04578175421298,3.20202551787436,3.17216965172741,8.52403517361626
9.22305764411028,-1.87041941944299,3.65335744513839,3.62841385384642,9.21141032374085
9.27318295739348,-1.68937644122664,4.12101369123734,4.05792437377915,9.75721106060987
9.32330827067669,-1.45935029497983,4.63428631479832,4.57347921688992,9.79481065972071
9.3734335839599,-1.22888686106916,5.10880369650748,5.14388709381384,9.18328498281389
9.42355889724311,-0.960381493198715,5.56160175760456,5.55352674664179,7.86758911941819
9.47368421052632,-0.655187488080814,5.9009209609204,5.87263688033303,5.84571940547845
9.52380952380952,-0.361796119722449,6.14433691136952,6.13909281444638,3.31865290549766
9.57393483709273,-0.062771381974845,6.24613891018282,6.18354549526021,0.480003780086479
9.62406015037594,0.261285988396956,6.18380943138497,6.12643177885067,-2.44444719429121
9.67418546365915,0.571487615238841,6.00672068047656,5.99021232684953,-5.12391141123786
9.72431077694236,0.850510595501572,5.66710953650611,5.68540257663621,-7.24341480046652
9.77443609022556,1.13132064333009,5.26394214618223,5.24292244465376,-8.7974539796131
9.82456140350877,1.38825000255622,4.79148988641135,4.78549236767315,-9.59262936919107
9.87468671679198,1.61921235092448,4.30305453692087,4.30328023072791,-9.72013936031178
9.92481203007519,1.80406730125012,3.79952226137923,3.82678638487084,-9.44766689327888
9.9749373433584,1.99891261294229,3.36428215403884,3.39984949136523,-8.83959900687371
10.0250626566416,2.15507333611076,2.9255319218466,2.94303161892016,-8.11662729070727
10.0751879699248,2.30056553806513,2.54350468228289,2.53283790112172,-7.33032266016948
10.125313283208,2.40287560125697,2.18998923587506,2.2116327012718,-6.58510704015348
10.1754385964912,2.5018949213859,1.8803521326276,1.87721600181862,-5.87973412083132
10.2255639097744,2.61288488860545,1.62156743518731,1.59922112652242,-5.15758029456814
10.2756892230576,2.67382733694877,1.34544595601294,1.35040752544883,-4.49409693147944
10.3258145363409,2.72230994148877,1.16079653960683,1.0606447144133,-3.8959263080937
10.3759398496241,2.78681644722125,0.97729438562528,0.921750710910152,-3.33042641999441
10.4260651629073,2.82266123240062,0.818665227577029,0.881091914670971,-2.9647698770031
10.4761904761905,2.86729858815306,0.683374239591303,0.763742368444887,-2.69247424200501
10.5263157894737,2.89959657669831,0.547585486255474,0.610727797254461,-2.29787405518433
10.5764411027569,2.93628613394486,0.442541740530411,0.487487301160748,-2.01190628677472
10.6265664160401,2.94921873346349,0.347337003335514,0.410960035977333,-1.84972056335557
10.6766917293233,2.9620006251955,0.278270001220283,0.31735827700918,-1.7358074342564
10.7268170426065,2.9864199387542,0.164096862842348,0.192970560182273,-1.66725964370985
10.7769423558897,2.99736244091409,0.0923240105410637,0.0469686265893569,-1.61642977923789
10.8270676691729,2.98388993071191,0.0166661889452857,-0.0926681115109479,-1.48727891233498
10.8771929824561,2.97838491341161,-0.0531901870478198,-0.142078423100252,-1.42866797061927
10.9273182957393,2.96902626087425,-0.135577492757678,-0.0597418230393292,-1.51897145579529
10.9774436090226,2.97703390227312,-0.201027073699192,-0.0843691658201171,-1.66294706500391
11.0275689223058,2.96178426309303,-0.295777676795282,-0.273513789477013,-1.75683375025357
11.077694235589,2.96356185230693,-0.385572486898599,-0.377871832698287,-1.90114734683606
11.1278195488722,2.90748049260607,-0.499279797692386,-0.491049940541675,-2.20601464484006
11.1779448621554,2.8977816920059,-0.581053942152814,-0.641447573219323,-2.52556744003219
11.2280701754386,2.8777671776793,-0.74973080537241,-0.723792678141168,-2.90969040244383
11.2781954887218,2.81363973046931,-0.900324138066978,-0.929429639058564,-3.30839555172924
11.328320802005,2.77320101516594,-1.06917783534726,-1.13977028123851,-3.57620766289968
11.3784461152882,2.71025188498825,-1.2625438894216,-1.21764490330483,-4.02566604751234
11.4285714285714,2.6383045089036,-1.46653532045517,-1.48150310356504,-4.7152406324982
11.4786967418546,2.57889331213862,-1.71878798666836,-1.7618561820465,-5.38746334219158
11.5288220551378,2.46427974751759,-2.03310930866422,-2.01132781178716,-6.18407824083268
11.5789473684211,2.35050333807887,-2.33714885380417,-2.35744087894397,-6.94760980596329
11.6290726817043,2.24413732392207,-2.70977077463624,-2.71591154962381,-7.685752988278
11.6791979949875,2.08758593797977,-3.12176733653669,-3.15599817149023,-8.56365225345185
11.7293233082707,1.92294057690991,-3.55812051403396,-3.66124236401843,-9.31537941704492
11.7794486215539,1.71320835784911,-4.05188853124583,-4.08867440678443,-9.71032136538326
11.8295739348371,1.5074398576023,-4.54520162081487,-4.54365138581331,-9.77881824059447
11.8796992481203,1.27416340073312,-5.02821385034908,-4.98590444062828,-9.23406491764648
11.9298245614035,1.00816414650426,-5.46601003335662,-5.41756854996317,-8.04562619011006
11.9799498746867,0.715719780965509,-5.85006509976641,-5.82973361267533,-6.27076098945204
12.0300751879699,0.431933384981122,-6.09293325014173,-6.0844201993714,-3.83026784066019
12.0802005012531,0.11088988417532,-6.2382412054995,-6.20629430148368,-0.983173087408564
12.1303258145363,-0.196746526817287,-6.20319834144057,-6.16249531849834,1.87494537891721
12.1804511278195,-0.512065110504787,-6.03203842482782,-5.96371765891776,4.55784374659404
12.2305764411028,-0.796552554677565,-5.74418304142949,-5.71852580127626,6.75618387458771
12.280701754386,-1.06846967053472,-5.35897780592426,-5.38449074004733,8.39544686202729
12.3308270676692,-1.3411366013744,-4.89559941105081,-4.95532116441423,9.42964674579352
12.3809523809524,-1.5833379374256,-4.41671040237957,-4.49391770973484,9.80038105737206
12.4310776942356,-1.7802769222598,-3.89589258566177,-3.94480016819495,9.66187501774978
12.4812030075188,-1.97078012054189,-3.45611570762543,-3.45293490318211,9.15310861913067
12.531328320802,-2.13332550449499,-2.98756157841721,-3.01549466790523,8.4515560611833
12.5814536340852,-2.27430728257271,-2.60243477304338,-2.60181351041892,7.62608851146708
12.6315789473684,-2.39652772177062,-2.22642252759151,-2.22491324988759,6.71474871458265
12.6817042606516,-2.48686257704876,-1.91629912693381,-1.91884356791169,5.87101474880931
12.7318295739348,-2.59427616932965,-1.65611519768257,-1.67631109992259,5.18415250171628
12.781954887218,-2.65632000501028,-1.40296148701084,-1.40106918532207,4.55433295583228
12.8320802005013,-2.735486050003,-1.18626098124825,-1.17121674240896,3.99490538896693
12.8822055137845,-2.77773338902839,-0.995672532986378,-1.02889342285284,3.46063012874437
12.9323308270677,-2.81867483311257,-0.847099386498269,-0.801405714230671,3.02468400887685
12.9824561403509,-2.87862129009077,-0.705269943094895,-0.655957762452879,2.70958753890437
13.0325814536341,-2.89172748565,-0.564401166380589,-0.565528272434442,2.45310321282095
13.0827067669173,-2.9055765498042,-0.452407271390138,-0.42838361465238,2.2292144628943
13.1328320802005,-2.9513175688852,-0.345917339078777,-0.37541895131597,2.07685436096056
13.1829573934837,-2.94706337629813,-0.256185946509312,-0.290850100170719,1.88790112887975
13.2330827067669,-2.97866957507294,-0.148791476677779,-0.143363189413676,1.70035371447824
13.2832080200501,-2.95974389258209,-0.0614485671984179,-0.0510201707776135,1.68559265194748
13.3333333333333,-2.97592290403869,-0.0126483993022895,0.0175824992643228,1.61371579800314
13.3834586466165,-2.97012980098111,0.0931814029022309,0.0932597923162476,1.55334064041836
13.4335839598997,-2.96143111516176,0.186686347545463,0.176089015386944,1.74982301211085
13.483709273183,-2.95381378295865,0.24194575626179,0.24468108134626,1.87308607082523
13.5338345864662,-2.93176904999176,0.353803243747789,0.331679473444012,1.99581788275316
13.5839598997494,-2.92217677486693,0.474857510698689,0.466773759902281,2.26191206572786
13.6340852130326,-2.89842830456963,0.577083958970607,0.545559133340033,2.44930711702731
13.6842105263158,-2.84992479157781,0.712418645564337,0.661925837441336,2.69005570565067
13.734335839599,-2.82946641921754,0.842760490051405,0.855176543619218,3.10892312112624
13.7844611528822,-2.78128610059429,1.02478553512975,1.08199450371295,3.59646626854166
13.8345864661654,-2.72319787387697,1.2136792528697,1.2971042005799,4.13192955689459
13.8847117794486,-2.63623459040366,1.43118734493503,1.46224771277887,4.74974677424317
13.9348370927318,-2.56484250394782,1.68686229601242,1.64788970815142,5.37173543117173
13.984962406015,-2.49344176141221,1.97068337249481,1.90231166812146,6.01016641604696
14.0350877192982,-2.3804779205768,2.30429235924761,2.2922092836437,6.73571051236069
14.0852130325815,-2.2475620657447,2.63494043853259,2.75988203559562,7.59457869910473
14.1353383458647,-2.10703564118214,3.04497897718508,3.06869499214839,8.41828619272369
14.1854636591479,-1.93605682103887,3.49511665820353,3.3936660019346,9.24321492319321
14.2355889724311,-1.76279625495173,3.98033248758008,3.97165809966649,9.80850151674965
14.2857142857143,-1.56187988146438,4.45620564351757,4.5794510137339,9.83202913844157
14.3358395989975,-1.30396778700714,4.97830476814078,5.09745266772221,9.33402231682282
14.3859649122807,-1.019749053512,5.40776990741379,5.51733888872711,8.22837813799589
14.4360902255639,-0.758825842869853,5.79427925833633,5.72159114676096,6.45858862548814
14.4862155388471,-0.462834113578436,6.05594406196768,5.84178517127525,4.23538736294329
14.5363408521303,-0.162797925993106,6.21984904436161,6.04947619450109,1.59267393743906
14.5864661654135,0.142682486188907,6.22384347599276,6.19513087673511,-1.3741129498104
14.6365914786967,0.449829097545219,6.09580030766486,6.07380105763155,-4.151459490584
14.68671679198,0.761349889210416,5.7895803118613,5.81713399713778,-6.59556942821448
14.7368421052632,1.0454639098493,5.41640451866155,5.46114393107469,-8.36549440351565
14.7869674185464,1.28748523723554,4.97384000809357,4.91227967346574,-9.3133432215761
14.8370927318296,1.54356053525677,4.45877610497154,4.38070743635776,-9.74084531119756
14.8872180451128,1.74388526273554,3.99823386455759,3.9947788640716,-9.65692657359581
14.937343358396,1.91763012669733,3.50764079154815,3.527063601771,-9.0881133570749
14.9874686716792,2.09989806592124,3.06448076582921,3.05048323009109,-8.44558936585282
15.0375939849624,2.24784529536386,2.67540517329908,2.71378751508324,-7.67710087985216
15.0877192982456,2.35768208187287,2.30355956485647,2.35286981849208,-6.82362669545266
15.1378446115288,2.46722529542508,1.97642904236964,2.03511882749544,-6.11850382572016
15.187969924812,2.57756501232712,1.69724504820678,1.76552641015849,-5.38419851878584
15.2380952380952,2.65141042952859,1.44176230268291,1.41916468647373,-4.74191408952537
15.2882205513784,2.71727843063147,1.21528594149285,1.14065003742525,-4.21213232201402
15.3383458646617,2.75549672659807,1.02717838214285,1.00170597378878,-3.70167226749861
15.3884711779449,2.80968202321559,0.837289994462519,0.901704503255029,-3.17960644017464
15.4385964912281,2.86450020396945,0.706568478662964,0.799859642108683,-2.73388470380488
15.4887218045113,2.88955083246094,0.563604160096199,0.629268661578123,-2.3833448894253
15.5388471177945,2.91794296772719,0.475697643746038,0.398211521180487,-2.167344734962
15.5889724310777,2.93529774668038,0.347155274807345,0.2825235816708,-2.01289266409771
15.6390977443609,2.94600446860001,0.264045052761016,0.208448917585496,-1.92857122967506
15.6892230576441,2.95000040018994,0.15708949309744,0.121465054488148,-1.85952638638219
15.7393483709273,2.96431515672545,0.0853016663960304,0.112905658246184,-1.70499973308964
15.7894736842105,2.95993248114722,-0.0251396906422244,0.0763630357327594,-1.66298898516943
15.8395989974937,2.96554682676313,-0.0881877916591921,-0.0259873310638614,-1.72953837850841
15.8897243107769,2.9682589830403,-0.171494431348093,-0.183348161100891,-1.81482973840699
15.9398496240601,2.94657035552237,-0.280930099500297,-0.35471414555013,-1.90323895662862
15.9899749373434,2.93126210566415,-0.38110734624623,-0.454425246614276,-2.08988055322896
16.0401002506266,2.89092591111554,-0.48032003703213,-0.527118226059739,-2.25100312209905
16.0902255639098,2.88028015167802,-0.590351207083055,-0.618562811930828,-2.51039757070227
16.140350877193,2.84574255628439,-0.74686099152312,-0.708501507465751,-2.93256996384565
16.1904761904762,2.79536422602344,-0.887482201884845,-0.858097561498116,-3.39027724546146
16.2406015037594,2.75579087690287,-1.07490376659866,-1.03335610300538,-3.8667109318651
16.2907268170426,2.69925028628678,-1.27851250489807,-1.25487562750853,-4.29980726912561
16.3408521303258,2.63397169878672,-1.51271899393134,-1.54527224556452,-4.77044675362565
16.390977443609,2.54506855789362,-1.76972363304668,-1.80659617455525,-5.42054252829314
16.4411027568922,2.43654047729642,-2.02464925809462,-2.11736309121598,-6.14954677640662
16.4912280701754,2.34257771761132,-2.38551687138405,-2.39685880318515,-6.9543589446221
16.5413533834586,2.20780010220617,-2.75379431949982,-2.66646895575208,-7.8657269300733
16.5914786967419,2.05350553003833,-3.15186178519847,-3.11957339801551,-8.58798775152626
